"chembl_id","canonical_smiles","ic50"
"CHEMBL71917","CC(C)OC(=O)c1cn(Cc2c(F)cccc2F)c2sc(-c3ccc(NC(=O)C(C)C)cc3)c(CN(C)Cc3ccccc3)c2c1=O","0.6"
"CHEMBL165018","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCCC1","39"
"CHEMBL165018","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCCC1","66"
"CHEMBL165018","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCCC1","14.5"
"CHEMBL165018","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCCC1","11.8"
"CHEMBL165018","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCCC1","920"
"CHEMBL166139","CCN1CCCC1CN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","119"
"CHEMBL166139","CCN1CCCC1CN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","214"
"CHEMBL166139","CCN1CCCC1CN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","36"
"CHEMBL166139","CCN1CCCC1CN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O","55"
"CHEMBL23142","CCC(=O)C1C(c2ccc(C)cc2)CC2CCC1N2C","1337"
"CHEMBL266184","CCCCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1","2820"
"CHEMBL541287","Cc1ccccc1/C(=C/CCN1CCC[C@H](C(=O)O)C1)c1sccc1C.Cl","78"
"CHEMBL1203027","Cl.Oc1nc2cc3cc(OCCCc4nnnn4C4CCN(CC5CCCC5)CC4)ccc3[nH]c-2n1","0.009"
"CHEMBL2110251","CCOC(=O)[C@@H](Cc1ccccc1)Nc1nc2ccccc2o1","1500"
"CHEMBL171091","CCOC(=O)C(Cc1ccccc1)Nc1nc2cc(C(C)C)ccc2o1","0.5"
"CHEMBL173983","Cc1cccc(C(CC2CCCCC2)Nc2nc3ccccc3o2)c1","300"
"CHEMBL65347","O=C(Nc1ccc(F)cc1F)Nc1cnc2ccccc2c1-c1ccccc1Cl","125"
"CHEMBL298561","Clc1cc2c3ccccc3nc-2c[nH]1","44.98"
"CHEMBL327087","COCCOC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(CC1CCCCC1)NC(=O)C(NC(=O)OC)C(C)C)C(C)C","62"
"CHEMBL323203","COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)C","8.5"
"CHEMBL357498","C[S+]([O-])c1ccc(NC(=O)/C(C#N)=C(\O)C2CC2)cc1","832"
"CHEMBL344913","N#C/C(C(=O)Nc1ccc(OC(F)(F)F)cc1)=C(/O)C1CC1","173"
"CHEMBL344913","N#C/C(C(=O)Nc1ccc(OC(F)(F)F)cc1)=C(/O)C1CC1","5"
"CHEMBL287202","C=C(CC[C@]12O[C@H](COC)[C@@](O)(C(=O)O)[C@](C(=O)O)(O1)[C@H](OC(=O)/C=C/[C@@H](C)C[C@@H](C)CC)[C@H]2O)[C@@H](OC(C)=O)[C@H](C)Cc1ccccc1","13"
"CHEMBL279679","CCOc1ccc(OCC)c(NCc2cnc3nc(N)nc(N)c3c2C)c1","76.7"
"CHEMBL279679","CCOc1ccc(OCC)c(NCc2cnc3nc(N)nc(N)c3c2C)c1","17.4"
"CHEMBL279679","CCOc1ccc(OCC)c(NCc2cnc3nc(N)nc(N)c3c2C)c1","17"
"CHEMBL279679","CCOc1ccc(OCC)c(NCc2cnc3nc(N)nc(N)c3c2C)c1","320"
"CHEMBL134090","C=CCc1cc(CO/N=C/C)ccc1OCCCNC(C)C","0.2"
"CHEMBL3143334","CC(C)C[C@H](NC(=O)[C@H](CC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)Cc1ccccc1)C(=O)O","15"
"CHEMBL421644","COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3)CC2C(=O)NO)cc1","66.07"
"CHEMBL554247","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5o4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","43.5"
"CHEMBL554247","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5o4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","0.42"
"CHEMBL554247","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5o4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","1.2"
"CHEMBL554247","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5o4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","5"
"CHEMBL554247","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5o4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","15"
"CHEMBL552904","Cl.c1cn(-c2ccc(-c3[nH]c(-c4ccc(-n5ccnc5)cc4)c4c3CCCC4)cc2)cn1","1000"
"CHEMBL2112828","CC(C)(C)NC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H]1CCCN2C(=O)N(Cc3ccccc3)C(=O)C[C@@H]12","0.91"
"CHEMBL1316","CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12","102"
"CHEMBL22304","O=C(O)C1CN(CCCP(=O)(O)O)CCN1","112.6"
"CHEMBL55983","O=C(O)Cc1ccc2c(=O)cc(Cc3ccc(O)cc3)oc2c1","1300"
"CHEMBL115432","Cc1cc(Cl)ccc1Oc1cncc2sc(C(N)=O)cc12","370"
"CHEMBL115432","Cc1cc(Cl)ccc1Oc1cncc2sc(C(N)=O)cc12","580"
"CHEMBL119348","CNC(=O)c1cc2c(Oc3ccc(C(=O)NCCN4CCOCC4)cc3)cncc2s1","770"
"CHEMBL119348","CNC(=O)c1cc2c(Oc3ccc(C(=O)NCCN4CCOCC4)cc3)cncc2s1","730"
"CHEMBL434409","O=C1CCC(c2c(-c3ccc(F)cc3Cl)nc3ccccn23)=NN1c1c(Cl)cccc1Cl","42"
"CHEMBL434409","O=C1CCC(c2c(-c3ccc(F)cc3Cl)nc3ccccn23)=NN1c1c(Cl)cccc1Cl","670"
"CHEMBL434409","O=C1CCC(c2c(-c3ccc(F)cc3Cl)nc3ccccn23)=NN1c1c(Cl)cccc1Cl","180"
"CHEMBL169121","CC(C)C[C@H](C=O)NC(=O)[C@@H](NS(C)(=O)=O)C(C)C","830"
"CHEMBL76137","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(-c4ccccc4)cc3)CC2)cc1","1330"
"CHEMBL76137","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(-c4ccccc4)cc3)CC2)cc1","13"
"CHEMBL555186","CC(C)CNCc1cccc(C(=O)c2csc(S(N)(=O)=O)c2)c1.Cl","13"
"CHEMBL610897","COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)cc1)N2C","1.6"
"CHEMBL610897","COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)cc1)N2C","3.2"
"CHEMBL319392","C[C@@H](NC(=O)N1C(=O)C[C@@H]1Cc1ccccc1)c1ccccc1","4000"
"CHEMBL98395","Cc1ccc(CN(C)C(=O)N2C(=O)C[C@@H]2Cc2ccccc2)cc1","8900"
"CHEMBL313714","OC[C@H](NC1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1ccc(F)cc1","0.9"
"CHEMBL274816","O=c1oc(Nc2cc(Cl)ccc2Cl)nc2ccccc12","2000"
"CHEMBL274816","O=c1oc(Nc2cc(Cl)ccc2Cl)nc2ccccc12","2000"
"CHEMBL10527","O=c1oc(Nc2c(Cl)cccc2Cl)nc2cc(C(F)(F)F)ccc12","1500"
"CHEMBL10527","O=c1oc(Nc2c(Cl)cccc2Cl)nc2cc(C(F)(F)F)ccc12","4200"
"CHEMBL3142667","NC(C(=O)N1CCC[C@H]1C(=O)NCc1ccccc1)C(c1ccccc1)c1ccccc1","130"
"CHEMBL44313","Cc1c(C(=O)c2ccccc2)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1","1020"
"CHEMBL322501","Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CC(F)C(=O)O)C(=O)O)cc3F)cnc2n1","0.0094"
"CHEMBL322501","Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CC(F)C(=O)O)C(=O)O)cc3F)cnc2n1","0.0227"
"CHEMBL166246","O=C(O)C(=O)Nc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12","580"
"CHEMBL319789","Clc1ccc(Nc2ncc(-c3ccccc3)s2)nc1","35"
"CHEMBL97889","Brc1cnc(Nc2ccccn2)s1","71"
"CHEMBL98475","c1ccc(-c2cnc(Nc3ccc(CN4CCCC4)cn3)s2)cc1","6"
"CHEMBL324195","COCCNc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3ccc(F)cc3)ccc2o1","500"
"CHEMBL324195","COCCNc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3ccc(F)cc3)ccc2o1","250"
"CHEMBL405702","N.N.N.N.NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)c1cc(Br)cc(C2(C(F)(F)F)N=N2)c1","12"
"CHEMBL20695","COc1nc2nc(C(=O)c3ccccc3)cn2c(C)c1CC1CC1","30"
"CHEMBL267473","O=C(O)c1ccc(OCCn2ccnc2)cc1","250"
"CHEMBL53463","COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1","69"
"CHEMBL555803","Cl.NCCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2","580"
"CHEMBL542567","Cl.Cn1nc2c3c(cccc31)C(=O)c1c(NCCNCCO)cccc1-2","1200"
"CHEMBL165882","COC(=O)Nc1cc2c3ccccc3nc-2c[nH]1","71"
"CHEMBL279135","CN(C)CCCCC(=O)N1c2ccccc2C(=O)Nc2cccnc21","600"
"CHEMBL279135","CN(C)CCCCC(=O)N1c2ccccc2C(=O)Nc2cccnc21","500"
"CHEMBL86810","CC(C)CN1CCN(CCc2ccc(-c3cccc(N)n3)cc2)CC1","193"
"CHEMBL86810","CC(C)CN1CCN(CCc2ccc(-c3cccc(N)n3)cc2)CC1","350"
"CHEMBL86810","CC(C)CN1CCN(CCc2ccc(-c3cccc(N)n3)cc2)CC1","372"
"CHEMBL302183","Fc1ccc(-c2cncc(CN3CCN(c4ncccn4)CC3)c2)cc1","120"
"CHEMBL302183","Fc1ccc(-c2cncc(CN3CCN(c4ncccn4)CC3)c2)cc1","150"
"CHEMBL302183","Fc1ccc(-c2cncc(CN3CCN(c4ncccn4)CC3)c2)cc1","9"
"CHEMBL302183","Fc1ccc(-c2cncc(CN3CCN(c4ncccn4)CC3)c2)cc1","7"
"CHEMBL302183","Fc1ccc(-c2cncc(CN3CCN(c4ncccn4)CC3)c2)cc1","100"
"CHEMBL328015","CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@H]1CC(=O)OC1O","64"
"CHEMBL419508","O=C1C[C@H](NC(=O)[C@@H]2CCC[C@@H]3CCC[C@H](NC(=O)OCc4ccccc4)C(=O)N32)C(O)O1","36"
"CHEMBL281476","Nc1ncnc2c1ncn2C(C=O)OC(C=O)CO","0.41"
"CHEMBL281476","Nc1ncnc2c1ncn2C(C=O)OC(C=O)CO","3.1"
"CHEMBL406757","c1ccc(-c2nc(SCCOCCSc3nc(-c4ccccc4)c(-c4ccccc4)[nH]3)[nH]c2-c2ccccc2)cc1","26"
"CHEMBL406757","c1ccc(-c2nc(SCCOCCSc3nc(-c4ccccc4)c(-c4ccccc4)[nH]3)[nH]c2-c2ccccc2)cc1","6550"
"CHEMBL48840","Cc1nc2ccccc2n1CCCSCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1","250"
"CHEMBL48840","Cc1nc2ccccc2n1CCCSCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1","7270"
"CHEMBL420688","N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O","5"
"CHEMBL420688","N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O","521"
"CHEMBL420688","N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O","166"
"CHEMBL346580","C/C(C#Cc1ccc(Cl)c(Cl)c1)=C\CO/N=C1\CN2CCC1C2","171"
"CHEMBL346580","C/C(C#Cc1ccc(Cl)c(Cl)c1)=C\CO/N=C1\CN2CCC1C2","0.8"
"CHEMBL277446","CCCCCCCCCC[C@H]1CC[C@H]2[C@H](O)CCCN2C1","430"
"CHEMBL138213","CCCCCCCCCCCCCCCCC(N)(CO)CO","10"
"CHEMBL138985","CCCCCCCCCCCCCCCCCCCCC(N)(CO)CO","190"
"CHEMBL138725","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(O)cc3Cl)oc(=O)c12","230"
"CHEMBL138725","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(O)cc3Cl)oc(=O)c12","15"
"CHEMBL138725","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(O)cc3Cl)oc(=O)c12","190"
"CHEMBL137822","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3cc(Br)cs3)oc(=O)c12","190"
"CHEMBL137822","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3cc(Br)cs3)oc(=O)c12","33"
"CHEMBL137822","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3cc(Br)cs3)oc(=O)c12","1120"
"CHEMBL138320","Cc1csc2nc([C@H](C)NC(=O)/C=C(\c3ccccc3)c3cccs3)oc(=O)c12","260"
"CHEMBL138320","Cc1csc2nc([C@H](C)NC(=O)/C=C(\c3ccccc3)c3cccs3)oc(=O)c12","16"
"CHEMBL138320","Cc1csc2nc([C@H](C)NC(=O)/C=C(\c3ccccc3)c3cccs3)oc(=O)c12","300"
"CHEMBL63272","Cc1cc(COc2ccc(N3CC[C@H]([C@H](C)C(=O)NO)C3=O)cc2)c2ccccc2n1","1"
"CHEMBL63272","Cc1cc(COc2ccc(N3CC[C@H]([C@H](C)C(=O)NO)C3=O)cc2)c2ccccc2n1","1570"
"CHEMBL70391","COc1ccc2c(Cc3c(Cl)cncc3Cl)nncc2c1OC1CCCC1","53"
"CHEMBL70391","COc1ccc2c(Cc3c(Cl)cncc3Cl)nncc2c1OC1CCCC1","52.48"
"CHEMBL21610","O=C1NC(=O)c2c1c1cnc3ccccc3c1c1c2c2ccccc2n1CCCO","1190"
"CHEMBL336900","O=C(NO)[C@H]1CCC[C@@H]1C(=O)Nc1ccc(Cc2ccncc2)cc1","210"
"CHEMBL354111","COc1ccc2c(c1)C(O)(CNCC1CCN(CCNS(=O)(=O)c3cccc4ccccc34)CC1)CC2","66"
"CHEMBL26158","CN(C)c1ccc(C(=O)NCC2CCC(C(=O)NO)CC2)cc1","7600"
"CHEMBL26158","CN(C)c1ccc(C(=O)NCC2CCC(C(=O)NO)CC2)cc1","1500"
"CHEMBL298775","O=[N+]([O-])c1cc(S(=O)(=O)N2CCCC2)ccc1Cl","4000"
"CHEMBL52799","COCCN(CCOC)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1","5000"
"CHEMBL292178","CCOC(=O)C1CCN(S(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)CC1","8000"
"CHEMBL60763","COC(=O)CCc1ccc2c(c1)C(n1ccc3ccccc31)=CC(=O)C2=O","920"
"CHEMBL56948","CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4ccccc43)c3ccccc3C(=O)C2=O)cc1","650"
"CHEMBL1237357","CCCCCOc1ccc2c3cc[n+]4nc(C)c(C)cc4c3n(C(=O)OC(C)(C)C)c2c1.Cc1cc(C)c(S(=O)(=O)[O-])c(C)c1","230"
"CHEMBL127680","N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)CCC(CC(=O)O)C3=O)cn1","9"
"CHEMBL127680","N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)CCC(CC(=O)O)C3=O)cn1","220"
"CHEMBL67643","CCNC(=N)c1ccc(C2=NO[C@@H](CC(=O)NC[C@H](NS(=O)(=O)c3ccccc3C)C(=O)O)C2)cc1","43"
"CHEMBL35390","COc1ccc(C(Cc2ccncc2)c2ccccc2OC)cc1OC1CCCC1","259"
"CHEMBL416045","CCN(CC)C(=O)Nc1cccc([C@@H](Cc2ccncc2)c2ccc(OC)c(OC3CCCC3)c2)c1","27"
"CHEMBL416045","CCN(CC)C(=O)Nc1cccc([C@@H](Cc2ccncc2)c2ccc(OC)c(OC3CCCC3)c2)c1","2300"
"CHEMBL304633","CCOC(=O)c1cn(Cc2c(F)cccc2F)c2nc(-c3ccc(NC(=O)c4ccoc4)cc3)c(CN(C)Cc3ccccc3)n2c1=O","3"
"CHEMBL298042","CCOCn1nnc(-c2ccnc(NCc3ccccc3)n2)c1-c1ccc(F)cc1","557"
"CHEMBL295787","Fc1ccc(-c2[nH]nnc2-c2ccncc2)cc1","12.5"
"CHEMBL907","CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1","2.8"
"CHEMBL543081","Cc1ccccc1/C(=C/CCN1CCC=C(C(=O)O)C1)c1sccc1C.Cl","130"
"CHEMBL540529","Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C.Cl","87"
"CHEMBL269340","CCCCNC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1","240"
"CHEMBL274728","O=S1(=O)N(CCN2CCC(Cc3c[nH]c4ccc(F)cc34)CC2)c2cccc3c2N1CCC3","1.2"
"CHEMBL274728","O=S1(=O)N(CCN2CCC(Cc3c[nH]c4ccc(F)cc34)CC2)c2cccc3c2N1CCC3","30"
"CHEMBL146631","O=C(O)CCNC(=O)C(Cc1ccc(-c2ccc(F)cc2)cc1)NCP(=O)(O)O","14"
"CHEMBL413330","Cc1ccc2ncc(NC(=O)Nc3ccc(F)cc3F)c(-c3ccccc3C)c2c1","21.7"
"CHEMBL64976","Cc1cc2ncc(NC(=O)Nc3ccc(F)cc3F)c(-c3ccccc3Cl)c2cc1C","5.8"
"CHEMBL53230","c1ccc2c(c1)[nH]c1c2ccc2[nH]c3ccccc3c21","1972.42"
"CHEMBL304826","CC(C)=CCN1[C@H](C)Cn2c(O)nc3cc(Cl)cc(c32)[C@@H]1C","230"
"CHEMBL141040","Cc1ccc(NC(=O)/C(C#N)=C(\O)C2CC2)cc1","288"
"CHEMBL141040","Cc1ccc(NC(=O)/C(C#N)=C(\O)C2CC2)cc1","234"
"CHEMBL142214","N#C/C(C(=O)Nc1ccc(Br)cc1)=C(/O)C1CC1","36"
"CHEMBL142214","N#C/C(C(=O)Nc1ccc(Br)cc1)=C(/O)C1CC1","79"
"CHEMBL141126","N#C/C(C(=O)Nc1ccc(Oc2ccccc2)cc1)=C(/O)C1CC1","630"
"CHEMBL141126","N#C/C(C(=O)Nc1ccc(Oc2ccccc2)cc1)=C(/O)C1CC1","290"
"CHEMBL307138","C[C@H]1[C@@H](OCCCONC(=O)c2ccccc2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3","23.64"
"CHEMBL307138","C[C@H]1[C@@H](OCCCONC(=O)c2ccccc2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3","32.91"
"CHEMBL131930","CC(C)NCCCOc1ccccc1Cc1ccccc1","12"
"CHEMBL2371276","CC(C)C[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)O","8"
"CHEMBL1793838","CC[C@@H](C)[C@@H](NC[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)O","6310"
"CHEMBL120111","CCc1c(C(=O)C(N)=O)c2c(OCC(=O)OC)cccn2c1Cc1ccccc1-c1ccccc1","17"
"CHEMBL331184","CCCCC[C@H]1CCCC(Cc2c(CC)c(C(=O)C(N)=O)c3c(OCC(=O)O)cccn23)C1","25"
"CHEMBL331184","CCCCC[C@H]1CCCC(Cc2c(CC)c(C(=O)C(N)=O)c3c(OCC(=O)O)cccn23)C1","20"
"CHEMBL332877","CCc1c(CC(N)=O)c2c(OCCCC(=O)O)cccn2c1Cc1ccccc1-c1ccccc1","80"
"CHEMBL122718","CCc1c(C(=O)C(N)=O)c2c(OCCCC(=O)O)cccn2c1Cc1ccccc1-c1ccccc1","80"
"CHEMBL122718","CCc1c(C(=O)C(N)=O)c2c(OCCCC(=O)O)cccn2c1Cc1ccccc1-c1ccccc1","210"
"CHEMBL124681","COc1ccc(S(=O)(=O)N2CCN(C)CC2C(=O)NO)cc1","269.15"
"CHEMBL124100","CCCCCCNC(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)C(C(=O)NO)C1","28"
"CHEMBL29898","O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21","4000"
"CHEMBL29898","O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21","1000"
"CHEMBL555161","C=C(Br)C(=O)Nc1cn(C)c(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)n(C)c2)n1.Cl","46.9"
"CHEMBL555161","C=C(Br)C(=O)Nc1cn(C)c(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)n(C)c2)n1.Cl","0.42"
"CHEMBL555161","C=C(Br)C(=O)Nc1cn(C)c(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)n(C)c2)n1.Cl","1.2"
"CHEMBL554353","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5[nH]4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","95.3"
"CHEMBL554353","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5[nH]4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","0.54"
"CHEMBL554353","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5[nH]4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","0.88"
"CHEMBL554353","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5[nH]4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","7.5"
"CHEMBL554353","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5[nH]4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","15"
"CHEMBL129693","CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(SC)cc2)cc1","2.09"
"CHEMBL129693","CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(SC)cc2)cc1","6760"
"CHEMBL142038","Fc1ccc(-c2[nH]c(-c3ccc(F)cc3)c3c2CCC3)cc1","2.9"
"CHEMBL142038","Fc1ccc(-c2[nH]c(-c3ccc(F)cc3)c3c2CCC3)cc1","100"
"CHEMBL298879","N=C(N)c1ccc(CNC(=O)[C@@H]2CCC=C2C(=O)NCC2CCCCC2)cc1","9330"
"CHEMBL39532","NC(Cc1nc2ccccc2n1CP(=O)(O)O)C(=O)O","77"
"CHEMBL56447","COc1ccc(Cc2cc(=O)c3ccc(O)cc3o2)cc1","7010"
"CHEMBL139863","O=C(c1ccc(-n2cccn2)cc1Cl)N1CCCCc2ccccc21","8.8"
"CHEMBL434654","Cc1ccccc1OCC(=O)Nc1ccc(C(=O)N2CCCCc3cc(Cl)ccc32)c(C)c1","5100"
"CHEMBL434654","Cc1ccccc1OCC(=O)Nc1ccc(C(=O)N2CCCCc3cc(Cl)ccc32)c(C)c1","38"
"CHEMBL434654","Cc1ccccc1OCC(=O)Nc1ccc(C(=O)N2CCCCc3cc(Cl)ccc32)c(C)c1","0.95"
"CHEMBL119886","O=C(NCCO)c1cc2c(Oc3ccc(Br)cc3)cncc2s1","120"
"CHEMBL119886","O=C(NCCO)c1cc2c(Oc3ccc(Br)cc3)cncc2s1","75"
"CHEMBL326120","NC(=O)c1cc2c(Oc3ccc(-n4ccnc4)cc3)cncc2s1","6"
"CHEMBL326120","NC(=O)c1cc2c(Oc3ccc(-n4ccnc4)cc3)cncc2s1","5"
"CHEMBL326120","NC(=O)c1cc2c(Oc3ccc(-n4ccnc4)cc3)cncc2s1","17"
"CHEMBL325651","NC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCN4CCOCC4)cc3)cncc2s1","34"
"CHEMBL325651","NC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCN4CCOCC4)cc3)cncc2s1","32"
"CHEMBL332666","O=c1ccc(-c2c(-c3cccc(C(F)(F)F)c3)nc3ccccn23)nn1-c1c(Cl)cccc1Cl","1000"
"CHEMBL332391","Cc1ccccc1N1N=C(c2c(-c3cccc(Cl)c3Cl)nc3ccccn23)CCC1=O","170"
"CHEMBL81763","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(C3CCCCCCC3)CC2)cc1","2640"
"CHEMBL81763","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(C3CCCCCCC3)CC2)cc1","138"
"CHEMBL81763","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(C3CCCCCCC3)CC2)cc1","29"
"CHEMBL311436","O=C(NO)C1(S(=O)(=O)c2ccc(-c3ccco3)cc2)CCN(Cc2ccccc2)CC1","40"
"CHEMBL311436","O=C(NO)C1(S(=O)(=O)c2ccc(-c3ccco3)cc2)CCN(Cc2ccccc2)CC1","3"
